
 num     #instances         #bytes  class name
7112:             1             16  com.intellij.codeInsight.template.impl.TemplateManagerImpl$1
7113:             1             16  org.jetbrains.idea.maven.project.MavenProjectsManager$2
7114:             1             16  com.intellij.codeInspection.i18n.JavaI18nUtil$1
7115:             1             16  [Lcom.intellij.psi.PsiClass;
7116:             1             16  git4idea.history.wholeTree.GitLogUI$8
7117:             1             16  org.jetbrains.plugins.javaFX.fxml.refs.JavaFxControllerFieldSearcher
7118:             1             16  com.intellij.ide.commander.CommanderToolWindowFactory
7119:             1             16  com.intellij.vcsUtil.MoreAction$1
7120:             1             16  com.intellij.psi.util.TypeConversionUtil$16
7121:             1             16  com.intellij.openapi.vcs.update.ActionInfo$2
7122:             1             16  sun.reflect.GeneratedConstructorAccessor24
7123:             1             16  com.intellij.codeInsight.folding.impl.actions.CollapseRegionAction$1
7124:             1             16  [Lcom.intellij.codeInsight.daemon.impl.HighlightInfo;
7125:             1             16  sun.awt.image.PixelConverter
7126:             1             16  org.jetbrains.plugins.groovy.runner.GroovyScriptRunConfigurationType
7127:             1             16  com.intellij.psi.util.PsiMatcherImpl$NullPsiMatcherImpl
7128:             1             16  sun.java2d.pipe.GeneralCompositePipe
7129:             1             16  com.intellij.execution.rmi.RemoteUtil$1
7130:             1             16  sun.awt.X11.XToolkit$3
7131:             1             16  org.jetbrains.idea.maven.project.MavenProjectsManager$4
7132:             1             16  com.intellij.ide.palette.impl.PaletteWindow$1
7133:             1             16  [Lcom.intellij.psi.infos.CandidateInfo;
7134:             1             16  java.rmi.server.RMIClassLoader$2
7135:             1             16  gnu.trove.TObjectIdentityHashingStrategy
7136:             1             16  org.jetbrains.plugins.scala.lang.parser.util.ParserPatcher$1
7137:             1             16  git4idea.GitUtil$1
7138:             1             16  com.intellij.psi.impl.source.PsiImportStatementImpl$1
7139:             1             16  sun.reflect.GeneratedConstructorAccessor20
7140:             1             16  com.intellij.debugger.actions.EvaluateActionHandler
7141:             1             16  com.intellij.lang.java.parser.StatementParser
7142:             1             16  org.jetbrains.plugins.groovy.dsl.GroovyDslFileIndex$MyInputFilter
7143:             1             16  [Lcom.intellij.debugger.InstanceFilter;
7144:             1             16  org.jetbrains.plugins.scala.ScalaFileTypeFactory
7145:             1             16  java.awt.Image$1
7146:             1             16  org.jetbrains.plugins.scala.components.ScalaDefsProjectViewProvider
7147:             1             16  com.intellij.ui.MouseDragHelper$3
7148:             1             16  com.intellij.openapi.wm.impl.IdeRootPane$MyUISettingsListenerImpl
7149:             1             16  com.intellij.openapi.wm.impl.ToolWindowsPane$MyUISettingsListenerImpl
7150:             1             16  sun.awt.NullComponentPeer
7151:             1             16  scala.math.Equiv$
7152:             1             16  com.intellij.codeInsight.daemon.impl.CodeFoldingPassFactory
7153:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$4
7154:             1             16  com.intellij.openapi.file.exclude.EnforcedPlainTextFileTypeFactory$1
7155:             1             16  com.intellij.featureStatistics.XmlProductivityFeatureProvider
7156:             1             16  com.intellij.util.io.fs.IoFileSystem
7157:             1             16  java.security.ProtectionDomain$1
7158:             1             16  com.intellij.openapi.wm.impl.ToolWindowManagerImpl$8
7159:             1             16  com.intellij.util.containers.Convertor$IntoSelf
7160:             1             16  com.intellij.openapi.vcs.impl.FileStatusManagerImpl$FileStatusNull
7161:             1             16  org.jetbrains.plugins.groovy.extensions.GroovyScriptTypeDetector$1
7162:             1             16  [Lorg.jetbrains.plugins.scala.lang.parser.util.ParserPatcher;
7163:             1             16  sun.reflect.GeneratedMethodAccessor14
7164:             1             16  com.intellij.xdebugger.impl.breakpoints.XLineBreakpointManager$MyEditorMouseListener
7165:             1             16  com.intellij.psi.impl.JavaConstantExpressionEvaluator$3
7166:             1             16  sun.rmi.transport.DGCImpl$1
7167:             1             16  com.intellij.psi.util.TypeConversionUtil$17
7168:             1             16  com.intellij.codeInsight.ExternalAnnotationsManagerImpl$MyVirtualFileListener
7169:             1             16  [Lcom.intellij.openapi.editor.markup.RangeHighlighter;
7170:             1             16  org.jetbrains.plugins.groovy.lang.psi.stubs.index.GrFieldNameIndex
7171:             1             16  com.intellij.ui.ExpandTipHandlerFactoryImpl
7172:             1             16  com.intellij.openapi.wm.impl.IdeFocusManagerImpl
7173:             1             16  sun.reflect.GeneratedMethodAccessor58
7174:             1             16  com.intellij.ide.highlighter.JavaClassFileType
7175:             1             16  com.intellij.psi.PsiClass$1
7176:             1             16  scala.collection.convert.Wrappers$IterableWrapper$
7177:             1             16  com.intellij.cvsSupport2.ui.Options$4
7178:             1             16  com.intellij.openapi.vcs.changes.VcsEventWatcher$1
7179:             1             16  com.intellij.psi.impl.PsiSuperMethodImplUtil$1
7180:             1             16  org.jetbrains.plugins.groovy.runner.GroovyScriptRunConfigurationType$GroovyFactory
7181:             1             16  com.intellij.util.InstanceofChecker$$$$$com$intellij$psi$PsiJavaCodeReferenceElement
7182:             1             16  java.text.DontCareFieldPosition$1
7183:             1             16  org.jetbrains.plugins.github.tasks.GithubRepositoryType
7184:             1             16  com.intellij.ide.projectView.impl.ProjectViewImpl$MyIdeView
7185:             1             16  com.intellij.ide.plugins.PluginManagerCore$IdeaLogProvider
7186:             1             16  com.intellij.codeInsight.daemon.impl.IconLineMarkerProvider
7187:             1             16  com.intellij.ide.RecentProjectsManagerBase$MyProjectManagerListener
7188:             1             16  com.intellij.tasks.redmine.RedmineRepositoryType
7189:             1             16  com.intellij.psi.impl.source.tree.java.PsiReferenceExpressionImpl$OurGenericsResolver$1
7190:             1             16  sun.awt.image.PixelConverter$Xrgb
7191:             1             16  com.intellij.tasks.generic.GenericRepositoryType
7192:             1             16  com.intellij.lang.java.JavaSyntaxHighlighterFactory
7193:             1             16  com.intellij.psi.impl.source.tree.injected.JavaConcatenationInjectorManager$Concatenation2InjectorAdapter
7194:             1             16  com.intellij.openapi.vcs.changes.committed.CommittedChangesCache$3
7195:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.types.ParamType$
7196:             1             16  com.intellij.psi.impl.cache.impl.todo.TodoIndex$5
7197:             1             16  git4idea.history.wholeTree.GitLogUI$14
7198:             1             16  $Proxy22
7199:             1             16  javax.swing.text.JTextComponent$1
7200:             1             16  gnu.trove.TObjectCanonicalHashingStrategy
7201:             1             16  com.intellij.ui.MouseDragHelper$2
7202:             1             16  git4idea.GitUtil$2
7203:             1             16  sun.reflect.GeneratedConstructorAccessor39
7204:             1             16  sun.reflect.GeneratedMethodAccessor60
7205:             1             16  com.intellij.history.integration.IdeaGateway
7206:             1             16  sun.java2d.SurfaceData$PixelToShapeLoopConverter
7207:             1             16  git4idea.history.wholeTree.GitLogUI$23
7208:             1             16  com.intellij.ide.projectView.impl.ProjectTreeBuilder$MyBookmarksListener
7209:             1             16  com.intellij.codeInsight.TailType$1
7210:             1             16  com.intellij.designer.palette.PalettePanel$3
7211:             1             16  org.jetbrains.plugins.scala.finder.ScalaPackageFinder
7212:             1             16  com.intellij.codeInsight.daemon.impl.IndentsPass$2
7213:             1             16  com.intellij.openapi.vfs.impl.http.LocalFileStorage
7214:             1             16  com.intellij.ide.ToolkitBugsProcessor$Tricky_JEditorPane_registerEditorKitForContentType_NPE
7215:             1             16  com.intellij.openapi.roots.impl.RootModelImpl$ContentComparator
7216:             1             16  org.jetbrains.plugins.scala.injection.ScalaLanguageInjectionSupport
7217:             1             16  [Lcom.intellij.openapi.vfs.pointers.VirtualFilePointer;
7218:             1             16  org.intellij.plugins.relaxNG.model.resolve.RelaxSymbolIndex$1
7219:             1             16  com.intellij.ide.SwingCleanuper$1
7220:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.expressions.Expr$
7221:             1             16  com.intellij.psi.controlFlow.ControlFlowFactory
7222:             1             16  com.intellij.codeInspection.i18n.JavaI18nUtil$2
7223:             1             16  com.intellij.codeInsight.highlighting.HighlightExceptionsHandlerFactory
7224:             1             16  com.intellij.ide.PsiCopyPasteManager$1
7225:             1             16  java.util.AbstractMap$2
7226:             1             16  java.util.EnumMap$EntrySet
7227:             1             16  com.intellij.tasks.actions.GotoTaskAction$CreateNewTaskAction
7228:             1             16  com.intellij.psi.util.TypeConversionUtil$18
7229:             1             16  org.jetbrains.idea.maven.indices.MavenProjectIndicesManager$1
7230:             1             16  org.zmlx.hg4idea.provider.HgCachingCommitedChangesProvider$3
7231:             1             16  org.intellij.plugins.relaxNG.compact.RncFileType$Factory
